department_id,arrival_date,shift_type,patient_count,avg_wait_minutes,avg_satisfaction,shift_date,nurses_on_shift,doctors_on_shift,patients_per_nurse,department_name,target_wait_minutes
4,2024-10-21,Afternoon,5,28.82,4.2,2024-10-21,6,4,0.8333333333333334,General Surgery,60
4,2024-10-21,Morning,4,29.275000000000002,3.75,2024-10-21,5,3,0.8,General Surgery,60
4,2024-10-21,Night,1,17.2,4.0,2024-10-21,5,2,0.2,General Surgery,60
4,2024-10-22,Afternoon,4,31.075,4.0,2024-10-22,6,3,0.6666666666666666,General Surgery,60
4,2024-10-22,Morning,6,28.55,3.6666666666666665,2024-10-22,6,3,1.0,General Surgery,60
4,2024-10-23,Afternoon,7,31.685714285714287,3.857142857142857,2024-10-23,6,3,1.1666666666666667,General Surgery,60
4,2024-10-23,Morning,6,30.2,4.0,2024-10-23,6,3,1.0,General Surgery,60
4,2024-10-23,Night,2,26.75,4.0,2024-10-23,4,3,0.5,General Surgery,60
4,2024-10-24,Afternoon,3,30.3,3.6666666666666665,2024-10-24,6,3,0.5,General Surgery,60
4,2024-10-24,Morning,4,26.85,4.25,2024-10-24,7,3,0.5714285714285714,General Surgery,60
4,2024-10-24,Night,1,30.0,4.0,2024-10-24,4,2,0.25,General Surgery,60
4,2024-10-25,Afternoon,3,23.46666666666667,3.0,2024-10-25,6,3,0.5,General Surgery,60
4,2024-10-25,Morning,3,28.666666666666668,5.0,2024-10-25,5,3,0.6,General Surgery,60
4,2024-10-25,Night,2,26.9,4.0,2024-10-25,4,2,0.5,General Surgery,60
4,2024-10-26,Afternoon,3,26.066666666666666,4.333333333333333,2024-10-26,7,3,0.42857142857142855,General Surgery,60
4,2024-10-26,Morning,6,34.916666666666664,3.6666666666666665,2024-10-26,6,3,1.0,General Surgery,60
4,2024-10-27,Afternoon,5,27.080000000000002,4.0,2024-10-27,8,3,0.625,General Surgery,60
4,2024-10-27,Morning,5,29.879999999999995,4.4,2024-10-27,7,4,0.7142857142857143,General Surgery,60
4,2024-10-27,Night,1,20.8,4.0,2024-10-27,5,2,0.2,General Surgery,60
4,2024-10-28,Afternoon,7,34.471428571428575,3.857142857142857,2024-10-28,6,2,1.1666666666666667,General Surgery,60
4,2024-10-28,Morning,3,29.566666666666666,3.3333333333333335,2024-10-28,6,4,0.5,General Surgery,60
4,2024-10-28,Night,1,12.5,4.0,2024-10-28,3,2,0.3333333333333333,General Surgery,60
4,2024-10-29,Afternoon,4,27.375,4.0,2024-10-29,6,3,0.6666666666666666,General Surgery,60
4,2024-10-29,Morning,8,33.5375,4.0,2024-10-29,7,2,1.1428571428571428,General Surgery,60
4,2024-10-29,Night,3,28.2,4.333333333333333,2024-10-29,4,1,0.75,General Surgery,60
4,2024-10-30,Afternoon,8,35.15,3.875,2024-10-30,6,3,1.3333333333333333,General Surgery,60
4,2024-10-30,Morning,2,28.5,3.5,2024-10-30,6,3,0.3333333333333333,General Surgery,60
4,2024-10-31,Afternoon,4,22.875,4.0,2024-10-31,6,4,0.6666666666666666,General Surgery,60
4,2024-10-31,Morning,6,31.516666666666666,4.333333333333333,2024-10-31,6,3,1.0,General Surgery,60
4,2024-10-31,Night,2,25.95,5.0,2024-10-31,5,2,0.4,General Surgery,60
4,2024-11-01,Afternoon,5,28.78,4.2,2024-11-01,6,4,0.8333333333333334,General Surgery,60
4,2024-11-01,Morning,8,31.7375,4.125,2024-11-01,7,3,1.1428571428571428,General Surgery,60
4,2024-11-01,Night,3,26.166666666666668,3.6666666666666665,2024-11-01,5,2,0.6,General Surgery,60
4,2024-11-02,Afternoon,6,29.116666666666664,3.8333333333333335,2024-11-02,6,3,1.0,General Surgery,60
4,2024-11-02,Morning,4,31.175,3.75,2024-11-02,6,3,0.6666666666666666,General Surgery,60
4,2024-11-03,Afternoon,3,22.900000000000002,4.666666666666667,2024-11-03,6,3,0.5,General Surgery,60
4,2024-11-03,Morning,4,26.475,4.25,2024-11-03,6,3,0.6666666666666666,General Surgery,60
4,2024-11-03,Night,2,32.85,3.5,2024-11-03,3,2,0.6666666666666666,General Surgery,60
4,2024-11-04,Afternoon,6,31.5,4.166666666666667,2024-11-04,5,3,1.2,General Surgery,60
4,2024-11-04,Morning,5,25.22,3.4,2024-11-04,5,3,1.0,General Surgery,60
4,2024-11-04,Night,2,25.950000000000003,4.0,2024-11-04,5,2,0.4,General Surgery,60
4,2024-11-05,Afternoon,7,31.714285714285715,3.857142857142857,2024-11-05,6,3,1.1666666666666667,General Surgery,60
4,2024-11-05,Morning,5,30.18,4.0,2024-11-05,7,3,0.7142857142857143,General Surgery,60
4,2024-11-06,Afternoon,7,38.114285714285714,3.5714285714285716,2024-11-06,6,3,1.1666666666666667,General Surgery,60
4,2024-11-06,Morning,6,31.45,3.6666666666666665,2024-11-06,6,3,1.0,General Surgery,60
4,2024-11-06,Night,1,27.8,5.0,2024-11-06,3,2,0.3333333333333333,General Surgery,60
4,2024-11-07,Afternoon,6,31.75,3.8333333333333335,2024-11-07,7,2,0.8571428571428571,General Surgery,60
4,2024-11-07,Morning,11,35.21818181818182,3.727272727272727,2024-11-07,6,3,1.8333333333333333,General Surgery,60
4,2024-11-07,Night,3,33.63333333333333,4.333333333333333,2024-11-07,4,2,0.75,General Surgery,60
4,2024-11-08,Afternoon,9,38.43333333333333,4.0,2024-11-08,5,3,1.8,General Surgery,60
4,2024-11-08,Morning,7,32.05714285714286,3.7142857142857144,2024-11-08,6,3,1.1666666666666667,General Surgery,60
4,2024-11-08,Night,2,27.0,4.0,2024-11-08,3,2,0.6666666666666666,General Surgery,60
4,2024-11-09,Afternoon,4,30.775,4.0,2024-11-09,6,3,0.6666666666666666,General Surgery,60
4,2024-11-09,Morning,4,29.725,4.25,2024-11-09,6,3,0.6666666666666666,General Surgery,60
4,2024-11-09,Night,2,28.1,4.0,2024-11-09,5,3,0.4,General Surgery,60
4,2024-11-10,Afternoon,4,28.85,4.0,2024-11-10,6,3,0.6666666666666666,General Surgery,60
4,2024-11-10,Morning,1,35.8,5.0,2024-11-10,8,3,0.125,General Surgery,60
4,2024-11-10,Night,3,33.0,4.333333333333333,2024-11-10,4,1,0.75,General Surgery,60
4,2024-11-11,Afternoon,7,34.4,4.142857142857143,2024-11-11,5,3,1.4,General Surgery,60
4,2024-11-11,Morning,2,25.65,4.0,2024-11-11,6,3,0.3333333333333333,General Surgery,60
4,2024-11-11,Night,1,21.1,5.0,2024-11-11,4,2,0.25,General Surgery,60
4,2024-11-12,Afternoon,5,32.96,3.4,2024-11-12,6,3,0.8333333333333334,General Surgery,60
4,2024-11-12,Morning,5,27.619999999999997,3.8,2024-11-12,7,3,0.7142857142857143,General Surgery,60
4,2024-11-12,Night,2,31.55,3.5,2024-11-12,3,1,0.6666666666666666,General Surgery,60
4,2024-11-13,Afternoon,7,32.25714285714286,4.0,2024-11-13,7,3,1.0,General Surgery,60
4,2024-11-13,Morning,5,30.939999999999998,3.6,2024-11-13,5,4,1.0,General Surgery,60
4,2024-11-13,Night,1,33.4,4.0,2024-11-13,5,2,0.2,General Surgery,60
4,2024-11-14,Afternoon,5,27.76,4.4,2024-11-14,6,3,0.8333333333333334,General Surgery,60
4,2024-11-14,Morning,6,32.1,4.166666666666667,2024-11-14,6,3,1.0,General Surgery,60
4,2024-11-14,Night,1,24.3,4.0,2024-11-14,4,2,0.25,General Surgery,60
4,2024-11-15,Afternoon,4,27.475,4.5,2024-11-15,7,3,0.5714285714285714,General Surgery,60
4,2024-11-15,Morning,3,29.03333333333333,3.0,2024-11-15,6,3,0.5,General Surgery,60
4,2024-11-15,Night,2,30.65,4.5,2024-11-15,4,2,0.5,General Surgery,60
4,2024-11-16,Afternoon,7,31.728571428571428,4.428571428571429,2024-11-16,6,3,1.1666666666666667,General Surgery,60
4,2024-11-16,Morning,4,29.325000000000003,4.25,2024-11-16,6,3,0.6666666666666666,General Surgery,60
4,2024-11-17,Afternoon,4,29.35,4.0,2024-11-17,6,3,0.6666666666666666,General Surgery,60
4,2024-11-17,Morning,2,31.75,5.0,2024-11-17,6,4,0.3333333333333333,General Surgery,60
4,2024-11-17,Night,1,20.9,4.0,2024-11-17,4,2,0.25,General Surgery,60
4,2024-11-18,Afternoon,7,33.028571428571425,4.142857142857143,2024-11-18,6,2,1.1666666666666667,General Surgery,60
4,2024-11-18,Morning,4,31.025,3.5,2024-11-18,6,3,0.6666666666666666,General Surgery,60
4,2024-11-19,Afternoon,9,33.52222222222222,3.2222222222222223,2024-11-19,6,3,1.5,General Surgery,60
4,2024-11-19,Morning,3,26.2,3.3333333333333335,2024-11-19,6,3,0.5,General Surgery,60
4,2024-11-19,Night,2,32.25,3.0,2024-11-19,4,2,0.5,General Surgery,60
4,2024-11-20,Afternoon,5,30.580000000000002,4.2,2024-11-20,7,3,0.7142857142857143,General Surgery,60
4,2024-11-20,Morning,6,30.03333333333333,4.0,2024-11-20,5,4,1.2,General Surgery,60
4,2024-11-20,Night,1,20.2,3.0,2024-11-20,3,1,0.3333333333333333,General Surgery,60
4,2024-11-21,Afternoon,6,34.0,4.666666666666667,2024-11-21,6,3,1.0,General Surgery,60
4,2024-11-21,Morning,5,24.68,3.8,2024-11-21,7,3,0.7142857142857143,General Surgery,60
4,2024-11-22,Afternoon,2,23.4,3.0,2024-11-22,5,2,0.4,General Surgery,60
4,2024-11-22,Morning,5,31.580000000000002,3.8,2024-11-22,6,3,0.8333333333333334,General Surgery,60
4,2024-11-22,Night,1,24.4,4.0,2024-11-22,4,1,0.25,General Surgery,60
4,2024-11-23,Afternoon,6,28.900000000000002,4.333333333333333,2024-11-23,7,3,0.8571428571428571,General Surgery,60
4,2024-11-23,Morning,5,28.639999999999997,3.8,2024-11-23,7,2,0.7142857142857143,General Surgery,60
4,2024-11-23,Night,1,31.8,4.0,2024-11-23,4,2,0.25,General Surgery,60
4,2024-11-24,Afternoon,11,36.018181818181816,3.727272727272727,2024-11-24,6,3,1.8333333333333333,General Surgery,60
4,2024-11-24,Morning,4,27.475,3.75,2024-11-24,6,3,0.6666666666666666,General Surgery,60
4,2024-11-25,Afternoon,7,32.128571428571426,3.857142857142857,2024-11-25,6,3,1.1666666666666667,General Surgery,60
4,2024-11-25,Morning,9,41.2,4.111111111111111,2024-11-25,4,3,2.25,General Surgery,60
4,2024-11-26,Afternoon,3,35.800000000000004,4.333333333333333,2024-11-26,7,3,0.42857142857142855,General Surgery,60
4,2024-11-26,Morning,6,34.166666666666664,3.5,2024-11-26,6,3,1.0,General Surgery,60
4,2024-11-26,Night,1,23.4,4.0,2024-11-26,4,2,0.25,General Surgery,60
4,2024-11-27,Afternoon,5,29.26,4.4,2024-11-27,7,3,0.7142857142857143,General Surgery,60
4,2024-11-27,Morning,9,35.62222222222223,4.222222222222222,2024-11-27,5,2,1.8,General Surgery,60
4,2024-11-28,Afternoon,2,32.5,4.5,2024-11-28,6,3,0.3333333333333333,General Surgery,60
4,2024-11-28,Morning,1,27.2,4.0,2024-11-28,6,4,0.16666666666666666,General Surgery,60
4,2024-11-28,Night,1,24.4,4.0,2024-11-28,3,2,0.3333333333333333,General Surgery,60
4,2024-11-29,Afternoon,6,34.666666666666664,4.166666666666667,2024-11-29,5,3,1.2,General Surgery,60
4,2024-11-29,Morning,7,29.47142857142857,4.0,2024-11-29,6,3,1.1666666666666667,General Surgery,60
4,2024-11-29,Night,2,32.1,4.0,2024-11-29,3,2,0.6666666666666666,General Surgery,60
4,2024-11-30,Afternoon,6,30.96666666666667,4.166666666666667,2024-11-30,6,3,1.0,General Surgery,60
4,2024-11-30,Morning,3,29.2,4.333333333333333,2024-11-30,7,4,0.42857142857142855,General Surgery,60
4,2024-11-30,Night,1,24.5,4.0,2024-11-30,4,2,0.25,General Surgery,60
4,2024-12-01,Afternoon,2,25.25,3.5,2024-12-01,6,3,0.3333333333333333,General Surgery,60
4,2024-12-01,Morning,3,29.0,4.333333333333333,2024-12-01,6,3,0.5,General Surgery,60
4,2024-12-01,Night,1,28.4,4.0,2024-12-01,3,2,0.3333333333333333,General Surgery,60
4,2024-12-02,Afternoon,10,39.55,3.6,2024-12-02,5,3,2.0,General Surgery,60
4,2024-12-02,Morning,5,29.68,4.0,2024-12-02,5,3,1.0,General Surgery,60
4,2024-12-02,Night,1,23.7,3.0,2024-12-02,4,2,0.25,General Surgery,60
4,2024-12-03,Afternoon,6,28.833333333333332,3.5,2024-12-03,6,3,1.0,General Surgery,60
4,2024-12-03,Morning,2,27.75,4.5,2024-12-03,5,3,0.4,General Surgery,60
4,2024-12-04,Afternoon,4,28.700000000000003,4.0,2024-12-04,5,3,0.8,General Surgery,60
4,2024-12-04,Morning,6,31.166666666666668,3.6666666666666665,2024-12-04,6,3,1.0,General Surgery,60
4,2024-12-05,Afternoon,7,31.114285714285717,4.0,2024-12-05,6,3,1.1666666666666667,General Surgery,60
4,2024-12-05,Morning,10,39.230000000000004,3.6,2024-12-05,5,2,2.0,General Surgery,60
4,2024-12-05,Night,1,23.4,5.0,2024-12-05,3,2,0.3333333333333333,General Surgery,60
4,2024-12-06,Afternoon,11,44.07272727272727,3.727272727272727,2024-12-06,4,3,2.75,General Surgery,60
4,2024-12-06,Morning,6,30.133333333333336,3.8333333333333335,2024-12-06,6,3,1.0,General Surgery,60
4,2024-12-07,Afternoon,3,23.2,4.666666666666667,2024-12-07,6,3,0.5,General Surgery,60
4,2024-12-07,Morning,5,30.160000000000004,4.2,2024-12-07,6,3,0.8333333333333334,General Surgery,60
4,2024-12-07,Night,2,23.700000000000003,4.5,2024-12-07,4,2,0.5,General Surgery,60
4,2024-12-08,Afternoon,4,31.175,3.75,2024-12-08,5,3,0.8,General Surgery,60
4,2024-12-08,Morning,3,29.633333333333336,3.3333333333333335,2024-12-08,6,3,0.5,General Surgery,60
4,2024-12-08,Night,1,25.5,5.0,2024-12-08,5,2,0.2,General Surgery,60
4,2024-12-09,Afternoon,4,31.299999999999997,4.5,2024-12-09,6,2,0.6666666666666666,General Surgery,60
4,2024-12-09,Morning,5,30.020000000000003,3.6,2024-12-09,4,3,1.25,General Surgery,60
4,2024-12-10,Afternoon,9,34.12222222222223,4.111111111111111,2024-12-10,6,4,1.5,General Surgery,60
4,2024-12-10,Morning,3,34.0,3.6666666666666665,2024-12-10,5,3,0.6,General Surgery,60
4,2024-12-10,Night,1,20.3,5.0,2024-12-10,4,1,0.25,General Surgery,60
4,2024-12-11,Afternoon,7,32.871428571428574,4.142857142857143,2024-12-11,6,4,1.1666666666666667,General Surgery,60
4,2024-12-11,Morning,6,31.5,4.5,2024-12-11,6,3,1.0,General Surgery,60
4,2024-12-11,Night,1,28.8,4.0,2024-12-11,5,2,0.2,General Surgery,60
4,2024-12-12,Afternoon,4,26.4,4.0,2024-12-12,6,3,0.6666666666666666,General Surgery,60
4,2024-12-12,Morning,4,33.05,3.5,2024-12-12,6,3,0.6666666666666666,General Surgery,60
4,2024-12-12,Night,1,29.1,4.0,2024-12-12,4,2,0.25,General Surgery,60
4,2024-12-13,Afternoon,11,38.32727272727273,3.6363636363636362,2024-12-13,6,3,1.8333333333333333,General Surgery,60
4,2024-12-13,Morning,3,26.46666666666667,3.6666666666666665,2024-12-13,7,3,0.42857142857142855,General Surgery,60
4,2024-12-13,Night,4,33.375,4.5,2024-12-13,4,1,1.0,General Surgery,60
4,2024-12-14,Afternoon,3,24.7,4.333333333333333,2024-12-14,6,3,0.5,General Surgery,60
4,2024-12-14,Morning,2,35.75,4.0,2024-12-14,6,3,0.3333333333333333,General Surgery,60
4,2024-12-14,Night,1,19.1,3.0,2024-12-14,4,2,0.25,General Surgery,60
4,2024-12-15,Afternoon,10,34.239999999999995,4.0,2024-12-15,6,3,1.6666666666666667,General Surgery,60
4,2024-12-15,Morning,2,28.65,3.5,2024-12-15,8,3,0.25,General Surgery,60
4,2024-12-16,Afternoon,5,32.46,4.2,2024-12-16,7,2,0.7142857142857143,General Surgery,60
4,2024-12-16,Morning,5,31.060000000000002,4.2,2024-12-16,5,3,1.0,General Surgery,60
4,2024-12-16,Night,1,16.5,5.0,2024-12-16,4,3,0.25,General Surgery,60
4,2024-12-17,Afternoon,5,30.04,3.8,2024-12-17,6,3,0.8333333333333334,General Surgery,60
4,2024-12-17,Morning,3,24.5,4.0,2024-12-17,7,3,0.42857142857142855,General Surgery,60
4,2024-12-17,Night,1,41.7,4.0,2024-12-17,4,2,0.25,General Surgery,60
4,2024-12-18,Afternoon,7,35.42857142857143,3.7142857142857144,2024-12-18,6,3,1.1666666666666667,General Surgery,60
4,2024-12-18,Morning,7,33.82857142857143,4.285714285714286,2024-12-18,5,3,1.4,General Surgery,60
4,2024-12-18,Night,2,30.5,3.5,2024-12-18,4,2,0.5,General Surgery,60
4,2024-12-19,Afternoon,13,39.11538461538461,3.769230769230769,2024-12-19,6,3,2.1666666666666665,General Surgery,60
4,2024-12-19,Morning,2,25.15,4.0,2024-12-19,6,3,0.3333333333333333,General Surgery,60
4,2024-12-19,Night,1,21.9,5.0,2024-12-19,4,3,0.25,General Surgery,60
4,2024-12-20,Afternoon,6,33.78333333333333,3.6666666666666665,2024-12-20,6,3,1.0,General Surgery,60
4,2024-12-20,Morning,7,33.6,4.142857142857143,2024-12-20,5,3,1.4,General Surgery,60
4,2024-12-20,Night,2,26.299999999999997,3.5,2024-12-20,4,2,0.5,General Surgery,60
4,2024-12-21,Afternoon,5,27.48,4.0,2024-12-21,8,3,0.625,General Surgery,60
4,2024-12-21,Morning,5,25.34,4.4,2024-12-21,6,4,0.8333333333333334,General Surgery,60
4,2024-12-22,Afternoon,4,26.3,4.5,2024-12-22,7,3,0.5714285714285714,General Surgery,60
4,2024-12-22,Morning,3,25.733333333333334,3.3333333333333335,2024-12-22,6,3,0.5,General Surgery,60
4,2024-12-22,Night,1,17.7,4.0,2024-12-22,5,2,0.2,General Surgery,60
4,2024-12-23,Afternoon,9,35.8,3.7777777777777777,2024-12-23,6,3,1.5,General Surgery,60
4,2024-12-23,Morning,3,31.866666666666664,4.333333333333333,2024-12-23,5,3,0.6,General Surgery,60
4,2024-12-23,Night,2,30.099999999999998,4.0,2024-12-23,3,2,0.6666666666666666,General Surgery,60
4,2024-12-24,Afternoon,7,31.657142857142855,3.7142857142857144,2024-12-24,5,2,1.4,General Surgery,60
4,2024-12-24,Morning,6,32.4,4.166666666666667,2024-12-24,6,4,1.0,General Surgery,60
4,2024-12-24,Night,1,25.7,4.0,2024-12-24,3,2,0.3333333333333333,General Surgery,60
4,2024-12-25,Afternoon,7,31.47142857142857,4.142857142857143,2024-12-25,7,2,1.0,General Surgery,60
4,2024-12-25,Morning,5,32.64,3.4,2024-12-25,5,3,1.0,General Surgery,60
4,2024-12-26,Afternoon,5,30.160000000000004,3.6,2024-12-26,6,3,0.8333333333333334,General Surgery,60
4,2024-12-26,Morning,8,37.8375,3.875,2024-12-26,4,3,2.0,General Surgery,60
4,2024-12-26,Night,1,24.1,5.0,2024-12-26,3,2,0.3333333333333333,General Surgery,60
4,2024-12-27,Afternoon,10,32.25,3.7,2024-12-27,7,3,1.4285714285714286,General Surgery,60
4,2024-12-27,Morning,9,38.355555555555554,3.4444444444444446,2024-12-27,6,3,1.5,General Surgery,60
4,2024-12-27,Night,2,26.950000000000003,4.0,2024-12-27,4,2,0.5,General Surgery,60
4,2024-12-28,Afternoon,6,31.549999999999997,3.8333333333333335,2024-12-28,6,3,1.0,General Surgery,60
4,2024-12-28,Morning,4,27.6,4.0,2024-12-28,6,4,0.6666666666666666,General Surgery,60
4,2024-12-28,Night,3,29.0,3.6666666666666665,2024-12-28,3,3,1.0,General Surgery,60
4,2024-12-29,Afternoon,1,28.9,4.0,2024-12-29,6,3,0.16666666666666666,General Surgery,60
4,2024-12-29,Morning,3,29.73333333333333,4.0,2024-12-29,7,3,0.42857142857142855,General Surgery,60
4,2024-12-30,Afternoon,4,28.275,4.0,2024-12-30,6,3,0.6666666666666666,General Surgery,60
4,2024-12-30,Morning,6,35.733333333333334,3.8333333333333335,2024-12-30,5,3,1.2,General Surgery,60
4,2024-12-31,Afternoon,4,24.075,4.0,2024-12-31,7,3,0.5714285714285714,General Surgery,60
4,2024-12-31,Morning,7,31.099999999999998,4.142857142857143,2024-12-31,6,3,1.1666666666666667,General Surgery,60
4,2024-12-31,Night,5,35.14,4.2,2024-12-31,3,3,1.6666666666666667,General Surgery,60
5,2024-01-01,Afternoon,11,40.26363636363636,3.090909090909091,2024-01-01,3,2,3.6666666666666665,Pediatrics,40
5,2024-01-01,Morning,9,37.68888888888889,3.888888888888889,2024-01-01,3,2,3.0,Pediatrics,40
5,2024-01-01,Night,5,35.519999999999996,4.0,2024-01-01,2,2,2.5,Pediatrics,40
5,2024-01-02,Afternoon,7,26.971428571428568,4.0,2024-01-02,4,2,1.75,Pediatrics,40
5,2024-01-02,Morning,7,27.357142857142858,3.857142857142857,2024-01-02,4,2,1.75,Pediatrics,40
5,2024-01-03,Afternoon,3,19.333333333333332,4.0,2024-01-03,4,2,0.75,Pediatrics,40
5,2024-01-03,Morning,8,28.3875,3.625,2024-01-03,4,2,2.0,Pediatrics,40
5,2024-01-03,Night,1,27.8,4.0,2024-01-03,2,1,0.5,Pediatrics,40
5,2024-01-04,Afternoon,9,27.633333333333333,3.5555555555555554,2024-01-04,5,3,1.8,Pediatrics,40
5,2024-01-04,Morning,4,25.675,3.75,2024-01-04,4,2,1.0,Pediatrics,40
5,2024-01-04,Night,2,19.0,4.0,2024-01-04,2,1,1.0,Pediatrics,40
5,2024-01-05,Afternoon,10,32.64,3.8,2024-01-05,5,2,2.0,Pediatrics,40
5,2024-01-05,Morning,7,22.314285714285713,4.428571428571429,2024-01-05,5,2,1.4,Pediatrics,40
5,2024-01-05,Night,2,24.75,4.5,2024-01-05,3,1,0.6666666666666666,Pediatrics,40
5,2024-01-06,Afternoon,11,30.727272727272727,3.5454545454545454,2024-01-06,5,2,2.2,Pediatrics,40
5,2024-01-06,Morning,7,26.928571428571427,3.4285714285714284,2024-01-06,5,2,1.4,Pediatrics,40
5,2024-01-06,Night,2,19.25,3.5,2024-01-06,3,1,0.6666666666666666,Pediatrics,40
5,2024-01-07,Afternoon,9,26.033333333333335,4.111111111111111,2024-01-07,5,2,1.8,Pediatrics,40
5,2024-01-07,Morning,3,20.833333333333332,3.3333333333333335,2024-01-07,4,2,0.75,Pediatrics,40
5,2024-01-07,Night,1,24.2,4.0,2024-01-07,3,1,0.3333333333333333,Pediatrics,40
5,2024-01-08,Afternoon,11,35.26363636363636,3.727272727272727,2024-01-08,4,2,2.75,Pediatrics,40
5,2024-01-08,Morning,7,30.414285714285715,3.4285714285714284,2024-01-08,3,2,2.3333333333333335,Pediatrics,40
5,2024-01-08,Night,3,22.166666666666668,4.333333333333333,2024-01-08,3,1,1.0,Pediatrics,40
5,2024-01-09,Afternoon,10,38.75,3.6,2024-01-09,3,2,3.3333333333333335,Pediatrics,40
5,2024-01-09,Morning,4,21.9,3.75,2024-01-09,4,2,1.0,Pediatrics,40
5,2024-01-09,Night,1,22.6,3.0,2024-01-09,3,1,0.3333333333333333,Pediatrics,40
5,2024-01-10,Afternoon,4,27.6,4.5,2024-01-10,3,2,1.3333333333333333,Pediatrics,40
5,2024-01-10,Morning,10,38.51,3.3,2024-01-10,3,3,3.3333333333333335,Pediatrics,40
5,2024-01-10,Night,1,25.0,4.0,2024-01-10,3,1,0.3333333333333333,Pediatrics,40
5,2024-01-11,Afternoon,5,22.28,3.6,2024-01-11,4,2,1.25,Pediatrics,40
5,2024-01-11,Morning,8,32.5,3.625,2024-01-11,3,2,2.6666666666666665,Pediatrics,40
5,2024-01-11,Night,3,23.933333333333334,3.6666666666666665,2024-01-11,3,2,1.0,Pediatrics,40
5,2024-01-12,Afternoon,11,32.481818181818184,4.181818181818182,2024-01-12,5,2,2.2,Pediatrics,40
5,2024-01-12,Morning,7,31.485714285714284,3.5714285714285716,2024-01-12,4,2,1.75,Pediatrics,40
5,2024-01-12,Night,1,21.4,4.0,2024-01-12,2,1,0.5,Pediatrics,40
5,2024-01-13,Afternoon,8,27.375,3.75,2024-01-13,5,2,1.6,Pediatrics,40
5,2024-01-13,Morning,4,21.875,4.0,2024-01-13,4,2,1.0,Pediatrics,40
5,2024-01-13,Night,1,18.4,4.0,2024-01-13,2,1,0.5,Pediatrics,40
5,2024-01-14,Afternoon,10,34.1,3.3,2024-01-14,4,1,2.5,Pediatrics,40
5,2024-01-14,Morning,3,21.366666666666664,4.333333333333333,2024-01-14,5,3,0.6,Pediatrics,40
5,2024-01-14,Night,2,27.9,3.5,2024-01-14,2,2,1.0,Pediatrics,40
5,2024-01-15,Afternoon,11,34.73636363636364,3.8181818181818183,2024-01-15,4,2,2.75,Pediatrics,40
5,2024-01-15,Morning,8,28.2125,3.75,2024-01-15,5,2,1.6,Pediatrics,40
5,2024-01-15,Night,2,20.5,4.5,2024-01-15,3,2,0.6666666666666666,Pediatrics,40
5,2024-01-16,Afternoon,7,27.271428571428572,4.142857142857143,2024-01-16,4,1,1.75,Pediatrics,40
5,2024-01-16,Morning,4,25.425,3.25,2024-01-16,4,2,1.0,Pediatrics,40
5,2024-01-17,Afternoon,2,20.45,4.0,2024-01-17,5,2,0.4,Pediatrics,40
5,2024-01-17,Morning,8,29.5625,4.0,2024-01-17,4,3,2.0,Pediatrics,40
5,2024-01-17,Night,2,22.1,3.5,2024-01-17,3,1,0.6666666666666666,Pediatrics,40
5,2024-01-18,Afternoon,5,25.060000000000002,4.0,2024-01-18,5,3,1.0,Pediatrics,40
5,2024-01-18,Morning,9,38.13333333333333,3.6666666666666665,2024-01-18,3,2,3.0,Pediatrics,40
5,2024-01-18,Night,1,20.8,3.0,2024-01-18,2,1,0.5,Pediatrics,40
5,2024-01-19,Afternoon,10,34.4,3.3,2024-01-19,4,2,2.5,Pediatrics,40
5,2024-01-19,Morning,4,21.0,4.0,2024-01-19,4,2,1.0,Pediatrics,40
5,2024-01-19,Night,1,30.7,4.0,2024-01-19,2,1,0.5,Pediatrics,40
5,2024-01-20,Afternoon,3,19.46666666666667,3.6666666666666665,2024-01-20,5,2,0.6,Pediatrics,40
5,2024-01-20,Morning,6,29.166666666666668,3.8333333333333335,2024-01-20,4,2,1.5,Pediatrics,40
5,2024-01-20,Night,1,19.7,3.0,2024-01-20,2,1,0.5,Pediatrics,40
5,2024-01-21,Afternoon,8,27.650000000000002,3.75,2024-01-21,4,3,2.0,Pediatrics,40
5,2024-01-21,Morning,8,27.875,4.0,2024-01-21,4,2,2.0,Pediatrics,40
5,2024-01-21,Night,4,27.425,4.25,2024-01-21,3,1,1.3333333333333333,Pediatrics,40
5,2024-01-22,Afternoon,7,23.057142857142857,3.4285714285714284,2024-01-22,5,1,1.4,Pediatrics,40
5,2024-01-22,Morning,8,35.0625,3.5,2024-01-22,3,2,2.6666666666666665,Pediatrics,40
5,2024-01-22,Night,1,16.7,4.0,2024-01-22,3,2,0.3333333333333333,Pediatrics,40
5,2024-01-23,Afternoon,4,22.1,4.25,2024-01-23,5,2,0.8,Pediatrics,40
5,2024-01-23,Morning,3,22.399999999999995,3.6666666666666665,2024-01-23,5,1,0.6,Pediatrics,40
5,2024-01-23,Night,5,26.22,4.4,2024-01-23,3,1,1.6666666666666667,Pediatrics,40
5,2024-01-24,Afternoon,8,30.6875,3.625,2024-01-24,4,3,2.0,Pediatrics,40
5,2024-01-24,Morning,4,25.225,4.0,2024-01-24,4,2,1.0,Pediatrics,40
5,2024-01-24,Night,2,23.9,3.5,2024-01-24,2,1,1.0,Pediatrics,40
5,2024-01-25,Afternoon,9,35.06666666666667,3.5555555555555554,2024-01-25,3,1,3.0,Pediatrics,40
5,2024-01-25,Morning,8,32.225,4.0,2024-01-25,4,2,2.0,Pediatrics,40
